Node_ID,Node_Text,P&ID,Equipment_Tag,Equipment_Description,Design_Conditions
Node 73897,"Combi Tower, Combi Tower Bottoms Pump, Bottoms to Feed Preheater, Bottoms Product to Desalter Was Water Heater, Bottom Product Cooler and Combi Tower Bottoms Product to Storage (T-92182, PM-80996A/B, AF-99986, Heat Exchanger EX-11689, Heat Exchanger EX-47697A/B)",99-DWG-1809,EX-80996,Diesel to Feed Preheater,"Combi Tower Bottoms - 525-560F, 9-11 psig, temperature to storage = 140-160F, product flow rate = 250- 450 GPM; bottoms product temperature controlled by turning fin fans on/off EX-11689: - Shell MAWP = 305 psig @ 650 degF - Tube MAWP = 305 psig @ 450 degF - Duty = 29.7 MMBTU/Hr T-92182: - Design = 50 psig MAWP @ 575 degF - MDMT = -20 degF @ 50 psig PM-80996A/B: - Design = 631 GPM, 75 HP, 3550 RPM - Temp = 548 degF @ 105 psi deltaP AF-99986: - Design = 250 psig MAWP @ 625 degF - Design Duty = 49.5 MMBTU/Hr EX-47697A/B: - Shell MAWP = 305 psig @ 650 degF"
Node 73897,"Combi Tower, Combi Tower Bottoms Pump, Bottoms to Feed Preheater, Bottoms Product to Desalter Was Water Heater, Bottom Product Cooler and Combi Tower Bottoms Product to Storage (T-92182, PM-80996A/B, AF-99986, Heat Exchanger EX-11689, Heat Exchanger EX-47697A/B)",99-DWG-1809,EX-11689,Bottoms to Feed Preheater,- Shell MAWP = 305 psig @ 650 degF - Tube MAWP = 305 psig @ 450 degF - Duty = 29.7 MMBTU/Hr
Node 73897,"Combi Tower, Combi Tower Bottoms Pump, Bottoms to Feed Preheater, Bottoms Product to Desalter Was Water Heater, Bottom Product Cooler and Combi Tower Bottoms Product to Storage (T-92182, PM-80996A/B, AF-99986, Heat Exchanger EX-11689, Heat Exchanger EX-47697A/B)",99-DWG-8357,T-33219,Naphtha Stabilizer Column,"Combi Tower Bottoms - 525-560F, 9-11 psig, temperature to storage = 140-160F, product flow rate = 250- 450 GPM; bottoms product temperature controlled by turning fin fans on/off EX-11689: - Shell MAWP = 305 psig @ 650 degF - Tube MAWP = 305 psig @ 450 degF - Duty = 29.7 MMBTU/Hr T-92182: - Design = 50 psig MAWP @ 575 degF - MDMT = -20 degF @ 50 psig PM-80996A/B: - Design = 631 GPM, 75 HP, 3550 RPM - Temp = 548 degF @ 105 psi deltaP AF-99986: - Design = 250 psig MAWP @ 625 degF - Design Duty = 49.5 MMBTU/Hr EX-47697A/B: - Shell MAWP = 305 psig @ 650 degF"
Node 73897,"Combi Tower, Combi Tower Bottoms Pump, Bottoms to Feed Preheater, Bottoms Product to Desalter Was Water Heater, Bottom Product Cooler and Combi Tower Bottoms Product to Storage (T-92182, PM-80996A/B, AF-99986, Heat Exchanger EX-11689, Heat Exchanger EX-47697A/B)",99-DWG-9306,T-92182,COMBI Tower,- Design = 50 psig MAWP @ 575 degF - MDMT = -20 degF @ 50 psig
Node 73897,"Combi Tower, Combi Tower Bottoms Pump, Bottoms to Feed Preheater, Bottoms Product to Desalter Was Water Heater, Bottom Product Cooler and Combi Tower Bottoms Product to Storage (T-92182, PM-80996A/B, AF-99986, Heat Exchanger EX-11689, Heat Exchanger EX-47697A/B)",99-DWG-9731,PM-80996A/B,COMBI Tower Bottoms Product Pumps,"- Design = 631 GPM, 75 HP, 3550 RPM - Temp = 548 degF @ 105 psi deltaP"
Node 73897,"Combi Tower, Combi Tower Bottoms Pump, Bottoms to Feed Preheater, Bottoms Product to Desalter Was Water Heater, Bottom Product Cooler and Combi Tower Bottoms Product to Storage (T-92182, PM-80996A/B, AF-99986, Heat Exchanger EX-11689, Heat Exchanger EX-47697A/B)",99-DWG-4362,AF-99986,Bottoms Product Cooler,- Design = 250 psig MAWP @ 625 degF - Design Duty = 49.5 MMBTU/Hr
Node 24509,"Combi Tower Overhead System: Combi Tower Condenser, Accumulator, Overhead Pumps, Light Naphtha Product Cooler and Light Naphtha to Storage (AF-92182- 1/12, PV-92182, PM-99986 A/B, Heat Exchanger EX-33219) to Tanks 24/25",99-DWG-1529,EX-33219,Light Naphtha to Feed Preheater,- Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 1.34 MMBTU/Hr
Node 24509,"Combi Tower Overhead System: Combi Tower Condenser, Accumulator, Overhead Pumps, Light Naphtha Product Cooler and Light Naphtha to Storage (AF-92182- 1/12, PV-92182, PM-99986 A/B, Heat Exchanger EX-33219) to Tanks 24/25",99-DWG-1529,EX-92182,Heavy Naphtha to Feed Preheater,"Overhead pressure - 9-11 psi, overhead temperature ~188F, temperature to storage - 67-72F after Aggreko chillers. 12 fin fan banks, 24 fans. Typically run all fans, may be able to shut 5 fans in winter. EX-33219: - Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 1.34 MMBTU/Hr AF-92182: - Design = 50 psig MAWP @ 300 degF - Design Duty = 150.5 MMBTU/Hr PV-92182: - Design = 50 psig MAWP @ 300 degF PM-99986A/B: - Design = 2528 GPM, 300 HP, 1760 RPM - MAWP = 533 psig @ 139 degF @ 119 psi deltaP"
Node 24509,"Combi Tower Overhead System: Combi Tower Condenser, Accumulator, Overhead Pumps, Light Naphtha Product Cooler and Light Naphtha to Storage (AF-92182- 1/12, PV-92182, PM-99986 A/B, Heat Exchanger EX-33219) to Tanks 24/25",99-DWG-1529,EX-99986,Kero to Feed Preheater,"Overhead pressure - 9-11 psi, overhead temperature ~188F, temperature to storage - 67-72F after Aggreko chillers. 12 fin fan banks, 24 fans. Typically run all fans, may be able to shut 5 fans in winter. EX-33219: - Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 1.34 MMBTU/Hr AF-92182: - Design = 50 psig MAWP @ 300 degF - Design Duty = 150.5 MMBTU/Hr PV-92182: - Design = 50 psig MAWP @ 300 degF PM-99986A/B: - Design = 2528 GPM, 300 HP, 1760 RPM - MAWP = 533 psig @ 139 degF @ 119 psi deltaP"
Node 24509,"Combi Tower Overhead System: Combi Tower Condenser, Accumulator, Overhead Pumps, Light Naphtha Product Cooler and Light Naphtha to Storage (AF-92182- 1/12, PV-92182, PM-99986 A/B, Heat Exchanger EX-33219) to Tanks 24/25",99-DWG-1529 Redline,EX-33219,Light Naphtha to Feed Preheater,- Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 1.34 MMBTU/Hr
Node 24509,"Combi Tower Overhead System: Combi Tower Condenser, Accumulator, Overhead Pumps, Light Naphtha Product Cooler and Light Naphtha to Storage (AF-92182- 1/12, PV-92182, PM-99986 A/B, Heat Exchanger EX-33219) to Tanks 24/25",99-DWG-1529 Redline,EX-92182,Heavy Naphtha to Feed Preheater,"Overhead pressure - 9-11 psi, overhead temperature ~188F, temperature to storage - 67-72F after Aggreko chillers. 12 fin fan banks, 24 fans. Typically run all fans, may be able to shut 5 fans in winter. EX-33219: - Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 1.34 MMBTU/Hr AF-92182: - Design = 50 psig MAWP @ 300 degF - Design Duty = 150.5 MMBTU/Hr PV-92182: - Design = 50 psig MAWP @ 300 degF PM-99986A/B: - Design = 2528 GPM, 300 HP, 1760 RPM - MAWP = 533 psig @ 139 degF @ 119 psi deltaP"
Node 24509,"Combi Tower Overhead System: Combi Tower Condenser, Accumulator, Overhead Pumps, Light Naphtha Product Cooler and Light Naphtha to Storage (AF-92182- 1/12, PV-92182, PM-99986 A/B, Heat Exchanger EX-33219) to Tanks 24/25",99-DWG-1529 Redline,EX-99986,Kero to Feed Preheater,"Overhead pressure - 9-11 psi, overhead temperature ~188F, temperature to storage - 67-72F after Aggreko chillers. 12 fin fan banks, 24 fans. Typically run all fans, may be able to shut 5 fans in winter. EX-33219: - Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 1.34 MMBTU/Hr AF-92182: - Design = 50 psig MAWP @ 300 degF - Design Duty = 150.5 MMBTU/Hr PV-92182: - Design = 50 psig MAWP @ 300 degF PM-99986A/B: - Design = 2528 GPM, 300 HP, 1760 RPM - MAWP = 533 psig @ 139 degF @ 119 psi deltaP"
Node 24509,"Combi Tower Overhead System: Combi Tower Condenser, Accumulator, Overhead Pumps, Light Naphtha Product Cooler and Light Naphtha to Storage (AF-92182- 1/12, PV-92182, PM-99986 A/B, Heat Exchanger EX-33219) to Tanks 24/25",99-DWG-9306,T-92182,COMBI Tower,"Overhead pressure - 9-11 psi, overhead temperature ~188F, temperature to storage - 67-72F after Aggreko chillers. 12 fin fan banks, 24 fans. Typically run all fans, may be able to shut 5 fans in winter. EX-33219: - Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 1.34 MMBTU/Hr AF-92182: - Design = 50 psig MAWP @ 300 degF - Design Duty = 150.5 MMBTU/Hr PV-92182: - Design = 50 psig MAWP @ 300 degF PM-99986A/B: - Design = 2528 GPM, 300 HP, 1760 RPM - MAWP = 533 psig @ 139 degF @ 119 psi deltaP"
Node 24509,"Combi Tower Overhead System: Combi Tower Condenser, Accumulator, Overhead Pumps, Light Naphtha Product Cooler and Light Naphtha to Storage (AF-92182- 1/12, PV-92182, PM-99986 A/B, Heat Exchanger EX-33219) to Tanks 24/25",99-DWG-4097,AF-92182,COMBI Tower Condenser,- Design = 50 psig MAWP @ 300 degF - Design Duty = 150.5 MMBTU/Hr
Node 24509,"Combi Tower Overhead System: Combi Tower Condenser, Accumulator, Overhead Pumps, Light Naphtha Product Cooler and Light Naphtha to Storage (AF-92182- 1/12, PV-92182, PM-99986 A/B, Heat Exchanger EX-33219) to Tanks 24/25",99-DWG-5397,AF-92182,COMBI Tower Condenser,- Design = 50 psig MAWP @ 300 degF - Design Duty = 150.5 MMBTU/Hr
Node 24509,"Combi Tower Overhead System: Combi Tower Condenser, Accumulator, Overhead Pumps, Light Naphtha Product Cooler and Light Naphtha to Storage (AF-92182- 1/12, PV-92182, PM-99986 A/B, Heat Exchanger EX-33219) to Tanks 24/25",99-DWG-2727,AF-92182,COMBI Tower Condenser,- Design = 50 psig MAWP @ 300 degF - Design Duty = 150.5 MMBTU/Hr
Node 24509,"Combi Tower Overhead System: Combi Tower Condenser, Accumulator, Overhead Pumps, Light Naphtha Product Cooler and Light Naphtha to Storage (AF-92182- 1/12, PV-92182, PM-99986 A/B, Heat Exchanger EX-33219) to Tanks 24/25",99-DWG-5411 Redline,PM-99986A/B,COMBI Tower Overhead Pumps,"- Design = 2528 GPM, 300 HP, 1760 RPM - MAWP = 533 psig @ 139 degF @ 119 psi deltaP"
Node 24509,"Combi Tower Overhead System: Combi Tower Condenser, Accumulator, Overhead Pumps, Light Naphtha Product Cooler and Light Naphtha to Storage (AF-92182- 1/12, PV-92182, PM-99986 A/B, Heat Exchanger EX-33219) to Tanks 24/25",99-DWG-5411 Redline,PV-92182,COMBI Tower Accumulator,- Design = 50 psig MAWP @ 300 degF
Node 24509,"Combi Tower Overhead System: Combi Tower Condenser, Accumulator, Overhead Pumps, Light Naphtha Product Cooler and Light Naphtha to Storage (AF-92182- 1/12, PV-92182, PM-99986 A/B, Heat Exchanger EX-33219) to Tanks 24/25",99-DWG-5411,PM-99986A/B,COMBI Tower Overhead Pumps,"- Design = 2528 GPM, 300 HP, 1760 RPM - MAWP = 533 psig @ 139 degF @ 119 psi deltaP"
Node 24509,"Combi Tower Overhead System: Combi Tower Condenser, Accumulator, Overhead Pumps, Light Naphtha Product Cooler and Light Naphtha to Storage (AF-92182- 1/12, PV-92182, PM-99986 A/B, Heat Exchanger EX-33219) to Tanks 24/25",99-DWG-5411,PV-92182,COMBI Tower Accumulator,- Design = 50 psig MAWP @ 300 degF
Node 78719,"Heavy Naphtha Side Draw From T-92182 to Heavy Naphtha Stripper (T- 203), Stripper Reboiler, and Heavy Naphtha Stripper Bottoms Pump to Feed Preheater and Product Cooler to Storage; Overhead Vapor Return to T- 202 (T-99986, Heat Exchanger EX-82745, PM-11689A/B, AF- 205)",99-DWG-1529,EX-33219,Light Naphtha to Feed Preheater,"Normally run with no hot oil on reboiler (Heat Exchanger EX-82745), cooled to ~90F in AF-11689, stripper pressure approximately same as Combi Tower EX-92182: - Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 13.6 MMBTU/Hr T-99986: - Design 50 psig MAWP @ 400 degF - MAWP = 50 psig @ 10 degF EX-82745: - Shell MAWP = 83 psig @ 650 degF - Shell MDMT = -20 degF @ 83 psig - Tube MAWP = 156 psig @ 700 degF - Tube MDMT = -20 degF @ 156 psig - Duty = 13.4 MMBTU/Hr PM-11689A/B:"
Node 78719,"Heavy Naphtha Side Draw From T-92182 to Heavy Naphtha Stripper (T- 203), Stripper Reboiler, and Heavy Naphtha Stripper Bottoms Pump to Feed Preheater and Product Cooler to Storage; Overhead Vapor Return to T- 202 (T-99986, Heat Exchanger EX-82745, PM-11689A/B, AF- 205)",99-DWG-1529,EX-92182,Heavy Naphtha to Feed Preheater,- Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 13.6 MMBTU/Hr
Node 78719,"Heavy Naphtha Side Draw From T-92182 to Heavy Naphtha Stripper (T- 203), Stripper Reboiler, and Heavy Naphtha Stripper Bottoms Pump to Feed Preheater and Product Cooler to Storage; Overhead Vapor Return to T- 202 (T-99986, Heat Exchanger EX-82745, PM-11689A/B, AF- 205)",99-DWG-1529,EX-99986,Kero to Feed Preheater,"Normally run with no hot oil on reboiler (Heat Exchanger EX-82745), cooled to ~90F in AF-11689, stripper pressure approximately same as Combi Tower EX-92182: - Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 13.6 MMBTU/Hr T-99986: - Design 50 psig MAWP @ 400 degF - MAWP = 50 psig @ 10 degF EX-82745: - Shell MAWP = 83 psig @ 650 degF - Shell MDMT = -20 degF @ 83 psig - Tube MAWP = 156 psig @ 700 degF - Tube MDMT = -20 degF @ 156 psig - Duty = 13.4 MMBTU/Hr PM-11689A/B:"
Node 78719,"Heavy Naphtha Side Draw From T-92182 to Heavy Naphtha Stripper (T- 203), Stripper Reboiler, and Heavy Naphtha Stripper Bottoms Pump to Feed Preheater and Product Cooler to Storage; Overhead Vapor Return to T- 202 (T-99986, Heat Exchanger EX-82745, PM-11689A/B, AF- 205)",99-DWG-1529 Redline,EX-33219,Light Naphtha to Feed Preheater,"Normally run with no hot oil on reboiler (Heat Exchanger EX-82745), cooled to ~90F in AF-11689, stripper pressure approximately same as Combi Tower EX-92182: - Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 13.6 MMBTU/Hr T-99986: - Design 50 psig MAWP @ 400 degF - MAWP = 50 psig @ 10 degF EX-82745: - Shell MAWP = 83 psig @ 650 degF - Shell MDMT = -20 degF @ 83 psig - Tube MAWP = 156 psig @ 700 degF - Tube MDMT = -20 degF @ 156 psig - Duty = 13.4 MMBTU/Hr PM-11689A/B:"
Node 78719,"Heavy Naphtha Side Draw From T-92182 to Heavy Naphtha Stripper (T- 203), Stripper Reboiler, and Heavy Naphtha Stripper Bottoms Pump to Feed Preheater and Product Cooler to Storage; Overhead Vapor Return to T- 202 (T-99986, Heat Exchanger EX-82745, PM-11689A/B, AF- 205)",99-DWG-1529 Redline,EX-92182,Heavy Naphtha to Feed Preheater,- Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 13.6 MMBTU/Hr
Node 78719,"Heavy Naphtha Side Draw From T-92182 to Heavy Naphtha Stripper (T- 203), Stripper Reboiler, and Heavy Naphtha Stripper Bottoms Pump to Feed Preheater and Product Cooler to Storage; Overhead Vapor Return to T- 202 (T-99986, Heat Exchanger EX-82745, PM-11689A/B, AF- 205)",99-DWG-1529 Redline,EX-99986,Kero to Feed Preheater,"Normally run with no hot oil on reboiler (Heat Exchanger EX-82745), cooled to ~90F in AF-11689, stripper pressure approximately same as Combi Tower EX-92182: - Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 13.6 MMBTU/Hr T-99986: - Design 50 psig MAWP @ 400 degF - MAWP = 50 psig @ 10 degF EX-82745: - Shell MAWP = 83 psig @ 650 degF - Shell MDMT = -20 degF @ 83 psig - Tube MAWP = 156 psig @ 700 degF - Tube MDMT = -20 degF @ 156 psig - Duty = 13.4 MMBTU/Hr PM-11689A/B:"
Node 78719,"Heavy Naphtha Side Draw From T-92182 to Heavy Naphtha Stripper (T- 203), Stripper Reboiler, and Heavy Naphtha Stripper Bottoms Pump to Feed Preheater and Product Cooler to Storage; Overhead Vapor Return to T- 202 (T-99986, Heat Exchanger EX-82745, PM-11689A/B, AF- 205)",99-DWG-9306,T-92182,COMBI Tower,"Normally run with no hot oil on reboiler (Heat Exchanger EX-82745), cooled to ~90F in AF-11689, stripper pressure approximately same as Combi Tower EX-92182: - Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 13.6 MMBTU/Hr T-99986: - Design 50 psig MAWP @ 400 degF - MAWP = 50 psig @ 10 degF EX-82745: - Shell MAWP = 83 psig @ 650 degF - Shell MDMT = -20 degF @ 83 psig - Tube MAWP = 156 psig @ 700 degF - Tube MDMT = -20 degF @ 156 psig - Duty = 13.4 MMBTU/Hr PM-11689A/B:"
Node 78719,"Heavy Naphtha Side Draw From T-92182 to Heavy Naphtha Stripper (T- 203), Stripper Reboiler, and Heavy Naphtha Stripper Bottoms Pump to Feed Preheater and Product Cooler to Storage; Overhead Vapor Return to T- 202 (T-99986, Heat Exchanger EX-82745, PM-11689A/B, AF- 205)",99-DWG-4067,T-99986,Heavy Naphtha Stripper,- Design 50 psig MAWP @ 400 degF - MAWP = 50 psig @ 10 degF
Node 78719,"Heavy Naphtha Side Draw From T-92182 to Heavy Naphtha Stripper (T- 203), Stripper Reboiler, and Heavy Naphtha Stripper Bottoms Pump to Feed Preheater and Product Cooler to Storage; Overhead Vapor Return to T- 202 (T-99986, Heat Exchanger EX-82745, PM-11689A/B, AF- 205)",99-DWG-4067,EX-82745,Heavy Naphtha Stripper Reboiler,- Shell MAWP = 83 psig @ 650 degF - Shell MDMT = -20 degF @ 83 psig - Tube MAWP = 156 psig @ 700 degF - Tube MDMT = -20 degF @ 156 psig - Duty = 13.4 MMBTU/Hr
Node 78719,"Heavy Naphtha Side Draw From T-92182 to Heavy Naphtha Stripper (T- 203), Stripper Reboiler, and Heavy Naphtha Stripper Bottoms Pump to Feed Preheater and Product Cooler to Storage; Overhead Vapor Return to T- 202 (T-99986, Heat Exchanger EX-82745, PM-11689A/B, AF- 205)",99-DWG-2975 Redline,PM-11689A/B,Heavy Naphtha Stripper Product Pumps,"Normally run with no hot oil on reboiler (Heat Exchanger EX-82745), cooled to ~90F in AF-11689, stripper pressure approximately same as Combi Tower EX-92182: - Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 13.6 MMBTU/Hr T-99986: - Design 50 psig MAWP @ 400 degF - MAWP = 50 psig @ 10 degF EX-82745: - Shell MAWP = 83 psig @ 650 degF - Shell MDMT = -20 degF @ 83 psig - Tube MAWP = 156 psig @ 700 degF - Tube MDMT = -20 degF @ 156 psig - Duty = 13.4 MMBTU/Hr PM-11689A/B:"
Node 78719,"Heavy Naphtha Side Draw From T-92182 to Heavy Naphtha Stripper (T- 203), Stripper Reboiler, and Heavy Naphtha Stripper Bottoms Pump to Feed Preheater and Product Cooler to Storage; Overhead Vapor Return to T- 202 (T-99986, Heat Exchanger EX-82745, PM-11689A/B, AF- 205)",99-DWG-2975 Redline,PM-48495A/B,Keto Stripper Product Pumps,"Normally run with no hot oil on reboiler (Heat Exchanger EX-82745), cooled to ~90F in AF-11689, stripper pressure approximately same as Combi Tower EX-92182: - Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 13.6 MMBTU/Hr T-99986: - Design 50 psig MAWP @ 400 degF - MAWP = 50 psig @ 10 degF EX-82745: - Shell MAWP = 83 psig @ 650 degF - Shell MDMT = -20 degF @ 83 psig - Tube MAWP = 156 psig @ 700 degF - Tube MDMT = -20 degF @ 156 psig - Duty = 13.4 MMBTU/Hr PM-11689A/B:"
Node 78719,"Heavy Naphtha Side Draw From T-92182 to Heavy Naphtha Stripper (T- 203), Stripper Reboiler, and Heavy Naphtha Stripper Bottoms Pump to Feed Preheater and Product Cooler to Storage; Overhead Vapor Return to T- 202 (T-99986, Heat Exchanger EX-82745, PM-11689A/B, AF- 205)",99-DWG-2975 Redline,PM-11354A/B,Diesel Stripper Product Pumps,"Normally run with no hot oil on reboiler (Heat Exchanger EX-82745), cooled to ~90F in AF-11689, stripper pressure approximately same as Combi Tower EX-92182: - Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 13.6 MMBTU/Hr T-99986: - Design 50 psig MAWP @ 400 degF - MAWP = 50 psig @ 10 degF EX-82745: - Shell MAWP = 83 psig @ 650 degF - Shell MDMT = -20 degF @ 83 psig - Tube MAWP = 156 psig @ 700 degF - Tube MDMT = -20 degF @ 156 psig - Duty = 13.4 MMBTU/Hr PM-11689A/B:"
Node 78719,"Heavy Naphtha Side Draw From T-92182 to Heavy Naphtha Stripper (T- 203), Stripper Reboiler, and Heavy Naphtha Stripper Bottoms Pump to Feed Preheater and Product Cooler to Storage; Overhead Vapor Return to T- 202 (T-99986, Heat Exchanger EX-82745, PM-11689A/B, AF- 205)",99-DWG-2975,PM-11689A/B,Heavy Naphtha Stripper Product Pumps,"Normally run with no hot oil on reboiler (Heat Exchanger EX-82745), cooled to ~90F in AF-11689, stripper pressure approximately same as Combi Tower EX-92182: - Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 13.6 MMBTU/Hr T-99986: - Design 50 psig MAWP @ 400 degF - MAWP = 50 psig @ 10 degF EX-82745: - Shell MAWP = 83 psig @ 650 degF - Shell MDMT = -20 degF @ 83 psig - Tube MAWP = 156 psig @ 700 degF - Tube MDMT = -20 degF @ 156 psig - Duty = 13.4 MMBTU/Hr PM-11689A/B:"
Node 78719,"Heavy Naphtha Side Draw From T-92182 to Heavy Naphtha Stripper (T- 203), Stripper Reboiler, and Heavy Naphtha Stripper Bottoms Pump to Feed Preheater and Product Cooler to Storage; Overhead Vapor Return to T- 202 (T-99986, Heat Exchanger EX-82745, PM-11689A/B, AF- 205)",99-DWG-2975,PM-48495A/B,Keto Stripper Product Pumps,"Normally run with no hot oil on reboiler (Heat Exchanger EX-82745), cooled to ~90F in AF-11689, stripper pressure approximately same as Combi Tower EX-92182: - Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 13.6 MMBTU/Hr T-99986: - Design 50 psig MAWP @ 400 degF - MAWP = 50 psig @ 10 degF EX-82745: - Shell MAWP = 83 psig @ 650 degF - Shell MDMT = -20 degF @ 83 psig - Tube MAWP = 156 psig @ 700 degF - Tube MDMT = -20 degF @ 156 psig - Duty = 13.4 MMBTU/Hr PM-11689A/B:"
Node 78719,"Heavy Naphtha Side Draw From T-92182 to Heavy Naphtha Stripper (T- 203), Stripper Reboiler, and Heavy Naphtha Stripper Bottoms Pump to Feed Preheater and Product Cooler to Storage; Overhead Vapor Return to T- 202 (T-99986, Heat Exchanger EX-82745, PM-11689A/B, AF- 205)",99-DWG-2975,PM-11354A/B,Diesel Stripper Product Pumps,"Normally run with no hot oil on reboiler (Heat Exchanger EX-82745), cooled to ~90F in AF-11689, stripper pressure approximately same as Combi Tower EX-92182: - Shell/Tube MAWP = 305 psig @ 450 degF - Duty = 13.6 MMBTU/Hr T-99986: - Design 50 psig MAWP @ 400 degF - MAWP = 50 psig @ 10 degF EX-82745: - Shell MAWP = 83 psig @ 650 degF - Shell MDMT = -20 degF @ 83 psig - Tube MAWP = 156 psig @ 700 degF - Tube MDMT = -20 degF @ 156 psig - Duty = 13.4 MMBTU/Hr PM-11689A/B:"
