Node:,1. Node 1:,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68
"40.17. Start-up/Shutdown
hazards/ Maintenance",,,,,,"40.17.1. 4"" valve (V-17706) on TK-61869-20 left
closed when need (or 4"" valves V-19842 for TK-
100-11 or V-79862 for TK-85935-10)",,,,,,,,,,,,,,,,,,,,,,,,"40.17.1.1. Blocked in PSV relief path for other tanks connected to
the Kero header with potential overpressure of tank, loss of
containment, personnel impact",,,,,,,,,,,,,,,,,,,,,,"448. No specific
safeguards identified",,,,,P,4,3,4,"45. Update the Tank Line-Up operating
procedure for TK-61869-20/11 and TK-85935-
10 to ensure that, when one tank is taken
out of service, one of the 4"" valves on the
other two in-service tanks is set to CSO to
ensure an open relief path for the PSVs
on the connecting tanks.",,,,,,,
40.18. General,,,,,,40.18.1. No additional causes identified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Node: 41. Node 67516: Diesel Tanks 100-12/ 100-21 and Pumps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drawings / References:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99-DWG-8164; 99-DWG-2929; 99-DWG-1829; 99-DWG-5787; 99-DWG-8453; 99-DWG-5784; 99-DWG-4583; 99-DWG-5377; 99-DWG-7189; 99-DWG-4009; 99-DWG-3095 ; 99-DWG-3095 Redline; 99-DWG-7294; 99-DWG-7131; 99-DWG-4133; 99-DWG-9064; 99-DWG-1209; 99-DWG-2883 ; 99-DWG-3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deviation,,,,,,Causes,,,,,,,,,,,,,,,,,,,,,,,,Consequences,,,,,,,,,,,,,,,,,,,,,,Safeguards,,,,,CAT,S,L,"R
R",Recommendations,,,,Remark,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.1. Low/No Flow,,,,,,"41.1.1. 8"" valve closed on diesel rundown header
from one or both splitter towers",,,,,,,,,,,,,,,,,,,,,,,,"41.1.1.1. Potential to deadhead Diesel Stripper Product Pumps PM-
107A/B or PM-11354A/B; Potential seal failure; Potential loss of
containment, ignition and personnel impact",,,,,,,,,,,,,,,,,,,,,,"498. Dual seals on PM-
107A/B",,,,,P,4,1,2,61. No recommendations required.,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"593. Dual seals on PM-
207A/B",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"499. Seal failure alarm
SFA-37823/15045 will
shutdown pumps PM-
107A/B",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"594. Seal failure alarm
SFA-35927/25045 will
shutdown pumps PM-
207A/B",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.1.1.2. High level in Diesel Stripper T-17647/205; Inability to draw
off diesel from Combi Tower T-56446/202; Potential to ultimately flood
level in T-56446/202; Potential to send liquids in the vapor return lines;",,,,,,,,,,,,,,,,,,,,,,"502. LAH-15841 high
level alarm on Diesel
Stripper T-17647 will",,,,,P,4,1,2,61. No recommendations required.,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Node: 41. Node 67516: Diesel Tanks 100-12/ 100-21 and Pumps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drawings / References:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99-DWG-8164; 99-DWG-2929; 99-DWG-1829; 99-DWG-5787; 99-DWG-8453; 99-DWG-5784; 99-DWG-4583; 99-DWG-5377; 99-DWG-7189; 99-DWG-4009; 99-DWG-3095 ; 99-DWG-3095 Redline; 99-DWG-7294; 99-DWG-7131; 99-DWG-4133; 99-DWG-9064; 99-DWG-1209; 99-DWG-2883 ; 99-DWG-3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deviation,,,,,,Causes,,,,,,,,,,,,,,,,,,,,,,,,Consequences,,,,,,,,,,,,,,,,,,,,,,Safeguards,,,,,CAT,S,L,"R
R",Recommendations,,,,Remark,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Potential damage to vapor return piping; Potential release with
ignition and personnel impact",,,,,,,,,,,,,,,,,,,,,,"prompt operator
response",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"596. LAH-44082 high
level alarm on Diesel
Stripper T-11689 will
prompt operator
response",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16. LAH-14439 High
Level Alarm on Combi
Tower T-56446 will
prompt operator
response",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"595. LAH-60053 High
Level Alarm on Combi
Tower T-92182 will
prompt operator
response",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.1.1.3. No flow of diesel to storage, not expected to impact tanks;
Potential financial impact",,,,,,,,,,,,,,,,,,,,,,"448. No specific
safeguards identified",,,,,F,2,3,2,61. No recommendations required.,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.1.1.4. Loss of diesel flow to exchanger EX-59524/204; Loss of pre-
heat; Potential reduced ability to heat the feed in EX-59524/204;
Potential for low feed temperature into Naphtha Stabilizer Column
T-81314/201; Potential to swing T-81314/201; Potential offspec
product/quality; Potential financial impact",,,,,,,,,,,,,,,,,,,,,,"448. No specific
safeguards identified",,,,,F,1,3,1,61. No recommendations required.,,,,,,,
,,,,,,"41.1.2. MOV-87048/46 9233/43 closed on diesel
inlet to tank TK-61869-12/21 when in rundown",,,,,,,,,,,,,,,,,,,,,,,,41.1.2.1. See consequences associated with cause 41.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"41.1.3. 12"" or 41824"" valve closed on suction to
Transfer Pump P-4 or strainer plugs",,,,,,,,,,,,,,,,,,,,,,,,"41.1.3.1. Loss of flow to Diesel to Transfer Pump P-4, potential
cavitation and seal leak, release of diesel to atmosphere, potential
seal fire from seal, personnel injury, environmental impact",,,,,,,,,,,,,,,,,,,,,,"396. Flow switch FS-
9212 low flow
shutdown on pump P-4
with alarm",,,,,P,4,1,2,"60. Ensure that lower explosive limit LEL
alarms AT-98749/9102/9103/9104 will
prompt operators to cordon off the area.",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"629. Lower Explosive
Limit LEL alarm AI-
16573/2/3/4 around
kero/diesel manifold
that will prompt
operator to cordon off
the area",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"397. analyzer
transmitter AT-16573/
02/ 03/ 04 gas detector
around the kero/diesel
manifold with
automatic shutdown of
pumps P-4, and P-
1A/B with 1oo4 voting",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"398. flame transmitter
XT-16573/ 02 flame
detector directed at",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Node: 41. Node 67516: Diesel Tanks 100-12/ 100-21 and Pumps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drawings / References:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99-DWG-8164; 99-DWG-2929; 99-DWG-1829; 99-DWG-5787; 99-DWG-8453; 99-DWG-5784; 99-DWG-4583; 99-DWG-5377; 99-DWG-7189; 99-DWG-4009; 99-DWG-3095 ; 99-DWG-3095 Redline; 99-DWG-7294; 99-DWG-7131; 99-DWG-4133; 99-DWG-9064; 99-DWG-1209; 99-DWG-2883 ; 99-DWG-3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deviation,,,,,,Causes,,,,,,,,,,,,,,,,,,,,,,,,Consequences,,,,,,,,,,,,,,,,,,,,,,Safeguards,,,,,CAT,S,L,"R
R",Recommendations,,,,Remark,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pumps with automatic
shutdown of pumps P-
4, and P-1A/B with
1oo2 voting",,,,,,,,,,,,,,,,
,,,,,,41.1.4. Transfer Pump P-4 stops,,,,,,,,,,,,,,,,,,,,,,,,"41.1.4.1. Decreased flow of diesel between tanks, delay in transfer,
operability issue, no hazardous consequences identified",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"41.1.5. 10"" valve closed on discharge of Transfer
Pump P-4",,,,,,,,,,,,,,,,,,,,,,,,"41.1.5.1. Loss of flow from Transfer Pump P-4, potential deadhead
and seal leak, release of diesel to atmosphere, potential seal fire
from seal, personnel injury, environmental impact",,,,,,,,,,,,,,,,,,,,,,"396. Flow switch FS-
9212 low flow
shutdown on pump P-4
with alarm",,,,,P,4,1,2,"60. Ensure that lower explosive limit LEL
alarms AT-98749/9102/9103/9104 will
prompt operators to cordon off the area.",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"629. Lower Explosive
Limit LEL alarm AI-
16573/2/3/4 around
kero/diesel manifold
that will prompt
operator to cordon off
the area",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"397. analyzer
transmitter AT-16573/
02/ 03/ 04 gas detector
around the kero/diesel
manifold with
automatic shutdown of
pumps P-4, and P-
1A/B with 1oo4 voting",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"398. flame transmitter
XT-16573/ 02 flame
detector directed at
pumps with automatic
shutdown of pumps P-
4, and P-1A/B with
1oo2 voting",,,,,,,,,,,,,,,,
,,,,,,"41.1.6. 10"" valve closed on discharge of Transfer
Pump P-4 to other tank (when performing tank
transfer)",,,,,,,,,,,,,,,,,,,,,,,,"41.1.6.1. Loss of flow from Transfer Pump P-4, potential deadhead
and seal leak, release of diesel to atmosphere, potential seal fire
from seal, personnel injury, environmental impact",,,,,,,,,,,,,,,,,,,,,,"396. Flow switch FS-
9212 low flow
shutdown on pump P-4
with alarm",,,,,P,4,1,2,"60. Ensure that lower explosive limit LEL
alarms AT-98749/9102/9103/9104 will
prompt operators to cordon off the area.",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"629. Lower Explosive
Limit LEL alarm AI-
16573/2/3/4 around
kero/diesel manifold
that will prompt
operator to cordon off
the area",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"397. analyzer
transmitter AT-16573/
02/ 03/ 04 gas detector
around the kero/diesel
manifold with",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Node: 41. Node 67516: Diesel Tanks 100-12/ 100-21 and Pumps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drawings / References:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99-DWG-8164; 99-DWG-2929; 99-DWG-1829; 99-DWG-5787; 99-DWG-8453; 99-DWG-5784; 99-DWG-4583; 99-DWG-5377; 99-DWG-7189; 99-DWG-4009; 99-DWG-3095 ; 99-DWG-3095 Redline; 99-DWG-7294; 99-DWG-7131; 99-DWG-4133; 99-DWG-9064; 99-DWG-1209; 99-DWG-2883 ; 99-DWG-3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deviation,,,,,,Causes,,,,,,,,,,,,,,,,,,,,,,,,Consequences,,,,,,,,,,,,,,,,,,,,,,Safeguards,,,,,CAT,S,L,"R
R",Recommendations,,,,Remark,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"automatic shutdown of
pumps P-4, and P-
1A/B with 1oo4 voting",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"398. flame transmitter
XT-16573/ 02 flame
detector directed at
pumps with automatic
shutdown of pumps P-
4, and P-1A/B with
1oo2 voting",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.1.6.2. Decreased flow of diesel between tanks, delay in transfer,
operability issue, no hazardous consequences identified",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"41.1.7. MOV-87048/46 9233/43 closed on diesel
inlet to tank TK-61869-12/21 when transferring tank
to tank",,,,,,,,,,,,,,,,,,,,,,,,41.1.7.1. See consequences associated with cause 41.1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"41.1.8. MOV-72031 /9326 closed on outlet of tank
TK-61869-12/21 to Transfer Pump P-1A/B when
tank is in transfer to pipeline",,,,,,,,,,,,,,,,,,,,,,,,"41.1.8.1. Decreased flow of diesel from Diesel Tanks TK-61869-12/21
to Transfer Pump P-1A/B, loss of flow to P-1A/B, potential cavitation
and seal leak, release of diesel to grade, potential seal fire,
personnel injury, environmental impact",,,,,,,,,,,,,,,,,,,,,,"399. Flow switch FS-
9202/04 low flow
shutdown on pump P-
1A/B with alarm",,,,,P,4,1,2,61. No recommendations required.,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"368. Pump is in remote
location and inside
tank berm and
separate containment",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"397. analyzer
transmitter AT-16573/
02/ 03/ 04 gas detector
around the kero/diesel
manifold with
automatic shutdown of
pumps P-4, and P-
1A/B with 1oo4 voting",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"398. flame transmitter
XT-16573/ 02 flame
detector directed at
pumps with automatic
shutdown of pumps P-
4, and P-1A/B with
1oo2 voting",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.1.8.2. Decreased flow of diesel from diesel tank TK-61869-12/21 to
Transfer Pump P-1A/B, not expected to result in overfill of tank as
movement tank is not receiving rundown, transfer shutdown,
logistical impact to terminals; Potential financial impact",,,,,,,,,,,,,,,,,,,,,,"448. No specific
safeguards identified",,,,,F,2,3,2,61. No recommendations required.,,,,,,,
,,,,,,"41.1.9. MOV-77397/ 09 closed on outlet of tank TK-
100-12/21 to Transfer Pump P-1A/B when tank is
in transfer to pipeline",,,,,,,,,,,,,,,,,,,,,,,,"41.1.9.1. Decreased flow of diesel from Diesel Tanks TK-61869-12/21
to Transfer Pump P-1A/B, loss of flow to P-1A/B, potential cavitation
and seal leak, release of diesel to grade, potential seal fire,
personnel injury, environmental impact",,,,,,,,,,,,,,,,,,,,,,"638. Transfer Pump P-
1A/B permissive, pump
will not run if valves
MOV-98319/6/7/8/9 are
closed",,,,,P,4,1,2,61. No recommendations required.,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Node: 41. Node 67516: Diesel Tanks 100-12/ 100-21 and Pumps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drawings / References:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99-DWG-8164; 99-DWG-2929; 99-DWG-1829; 99-DWG-5787; 99-DWG-8453; 99-DWG-5784; 99-DWG-4583; 99-DWG-5377; 99-DWG-7189; 99-DWG-4009; 99-DWG-3095 ; 99-DWG-3095 Redline; 99-DWG-7294; 99-DWG-7131; 99-DWG-4133; 99-DWG-9064; 99-DWG-1209; 99-DWG-2883 ; 99-DWG-3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deviation,,,,,,Causes,,,,,,,,,,,,,,,,,,,,,,,,Consequences,,,,,,,,,,,,,,,,,,,,,,Safeguards,,,,,CAT,S,L,"R
R",Recommendations,,,,Remark,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"399. Flow switch FS-
9202/04 low flow
shutdown on pump P-
1A/B with alarm",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"368. Pump is in remote
location and inside
tank berm and
separate containment",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"397. analyzer
transmitter AT-16573/
02/ 03/ 04 gas detector
around the kero/diesel
manifold with
automatic shutdown of
pumps P-4, and P-
1A/B with 1oo4 voting",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"398. flame transmitter
XT-16573/ 02 flame
detector directed at
pumps with automatic
shutdown of pumps P-
4, and P-1A/B with
1oo2 voting",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.1.9.2. Decreased flow of diesel from diesel tank TK-61869-12/21 to
Transfer Pump P-1A/B, not expected to result in overfill of tank as
movement tank is not receiving rundown, transfer shutdown,
logistical impact to terminals; Potential financial impact",,,,,,,,,,,,,,,,,,,,,,"448. No specific
safeguards identified",,,,,F,2,3,2,61. No recommendations required.,,,,,,,
,,,,,,"41.1.10. 12"" manual valve blocked on inlet valve
to Transfer Pump P-1A/B or strainer plugs",,,,,,,,,,,,,,,,,,,,,,,,"41.1.10.1. Decreased flow of diesel from Diesel Tanks TK-61869-
12/21 to Transfer Pump P-1A/B, loss of flow to P-1A/B, potential
cavitation and seal leak, release of diesel to grade, potential seal
fire, personnel injury, environmental impact",,,,,,,,,,,,,,,,,,,,,,"399. Flow switch FS-
9202/04 low flow
shutdown on pump P-
1A/B with alarm",,,,,P,4,1,2,61. No recommendations required.,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"368. Pump is in remote
location and inside
tank berm and
separate containment",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"397. analyzer
transmitter AT-16573/
02/ 03/ 04 gas detector
around the kero/diesel
manifold with
automatic shutdown of
pumps P-4, and P-
1A/B with 1oo4 voting",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"398. flame transmitter
XT-16573/ 02 flame
detector directed at
pumps with automatic
shutdown of pumps P-",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Node: 41. Node 67516: Diesel Tanks 100-12/ 100-21 and Pumps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drawings / References:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99-DWG-8164; 99-DWG-2929; 99-DWG-1829; 99-DWG-5787; 99-DWG-8453; 99-DWG-5784; 99-DWG-4583; 99-DWG-5377; 99-DWG-7189; 99-DWG-4009; 99-DWG-3095 ; 99-DWG-3095 Redline; 99-DWG-7294; 99-DWG-7131; 99-DWG-4133; 99-DWG-9064; 99-DWG-1209; 99-DWG-2883 ; 99-DWG-3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deviation,,,,,,Causes,,,,,,,,,,,,,,,,,,,,,,,,Consequences,,,,,,,,,,,,,,,,,,,,,,Safeguards,,,,,CAT,S,L,"R
R",Recommendations,,,,Remark,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4, and P-1A/B with
1oo2 voting",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.1.10.2. Decreased flow of diesel from diesel tank TK-61869-12/21
to Transfer Pump P-1A/B, not expected to result in overfill of tank
as movement tank is not receiving rundown, transfer shutdown,
logistical impact to terminals; Potential financial impact",,,,,,,,,,,,,,,,,,,,,,"448. No specific
safeguards identified",,,,,F,2,3,2,61. No recommendations required.,,,,,,,
,,,,,,41.1.11. Transfer Pump P-1A/B stops,,,,,,,,,,,,,,,,,,,,,,,,"41.1.11.1. Decreased flow of diesel from diesel tank TK-61869-12/21
to Transfer Pump P-1A/B, not expected to result in overfill of tank
as movement tank is not receiving rundown, transfer shutdown,
logistical impact to terminals; Potential financial impact",,,,,,,,,,,,,,,,,,,,,,"448. No specific
safeguards identified",,,,,F,2,3,2,61. No recommendations required.,,,,,,,
,,,,,,"41.1.12. Blocked 8"" manual outlet valve of
Transfer Pump P-1A/B",,,,,,,,,,,,,,,,,,,,,,,,"41.1.12.1. Blocked flow out of Transfer Pump P-1A/B, not expected
to result in overfill of tank as movement tank is not receiving
rundown, transfer shutdown, logistical impact to terminals; Potential
financial impact",,,,,,,,,,,,,,,,,,,,,,"448. No specific
safeguards identified",,,,,F,2,3,2,61. No recommendations required.,,,,,,,
